from_key	from_name	to_key	to_name	count
o0.x	StatsDetailWindow	net.fdgames.GameWorld.GameData	GameData	1
o0.x	StatsDetailWindow	net.fdgames.ek.ExiledKingdoms	ExiledKingdoms	1
o0.x	StatsDetailWindow	net.fdgames.GameWorld.Quests	Quests	1
o0.x	StatsDetailWindow	net.fdgames.Helpers.GameString	GameString	1
o0.x	StatsDetailWindow	net.fdgames.GameEntities.CharacterSheet.SheetEffect	SheetEffect	1
o0.y	TraitDescriptionTable	p0.b	TipDialog	1
o0.y	TraitDescriptionTable	n0.j	ConfirmDialog	1
o0.y	TraitDescriptionTable	net.fdgames.assets.GameAssets	GameAssets	1
o0.y	TraitDescriptionTable	net.fdgames.ek.ExiledKingdoms	ExiledKingdoms	1
o0.y	TraitDescriptionTable	net.fdgames.GameEntities.CharacterSheet.CharacterSheet	CharacterSheet	1
o0.y	TraitDescriptionTable	net.fdgames.GameEntities.CharacterSheet.CharacterTraits	CharacterTraits	1
o0.y	TraitDescriptionTable	net.fdgames.Helpers.GameString	GameString	1
o0.y	TraitDescriptionTable	net.fdgames.assets.Assets	Assets	1
o0.z	TraitsTable	n0.t	ExtendedTextButton	4
o0.z	TraitsTable	n0.z	GameHUD	1
o0.z	TraitsTable	net.fdgames.assets.GameAssets	GameAssets	1
o0.z	TraitsTable	net.fdgames.ek.ExiledKingdoms	ExiledKingdoms	1
o0.z	TraitsTable	net.fdgames.GameEntities.CharacterSheet.CharacterSheet	CharacterSheet	1
o0.z	TraitsTable	net.fdgames.assets.Assets	Assets	1
o0.z	TraitsTable	net.fdgames.Helpers.GameString	GameString	1
p0.a	ClassesHelpWindow	n0.t	ExtendedTextButton	1
p0.a	ClassesHelpWindow	net.fdgames.Rules.Rules	Rules	1
p0.a	ClassesHelpWindow	net.fdgames.assets.GameAssets	GameAssets	1
p0.a	ClassesHelpWindow	net.fdgames.ek.ExiledKingdoms	ExiledKingdoms	1
p0.a	ClassesHelpWindow	net.fdgames.Helpers.GameString	GameString	1
p0.a	ClassesHelpWindow	net.fdgames.assets.Assets	Assets	1
p0.b	TipDialog	n0.t	ExtendedTextButton	1
p0.b	TipDialog	net.fdgames.GameLevel.GameLevel	GameLevel	1
p0.b	TipDialog	net.fdgames.assets.GameAssets	GameAssets	1
p0.b	TipDialog	net.fdgames.ek.ExiledKingdoms	ExiledKingdoms	1
p0.b	TipDialog	net.fdgames.assets.Assets	Assets	1
p0.c	UIHelpWindow	net.fdgames.GameLevel.GameLevel	GameLevel	1
p0.c	UIHelpWindow	net.fdgames.assets.GameAssets	GameAssets	1
p0.c	UIHelpWindow	net.fdgames.assets.Assets	Assets	1
p0.c	UIHelpWindow	net.fdgames.Helpers.GameString	GameString	1
q0.a	BackupWindow	n0.j	ConfirmDialog	3
q0.a	BackupWindow	l0.e	MainMenuScreen	3
q0.a	BackupWindow	n0.k1	SimpleDialog	1
q0.a	BackupWindow	q0.r	IShowableWindow	1
q0.a	BackupWindow	net.fdgames.Helpers.Serializer	Serializer	1
q0.a	BackupWindow	net.fdgames.assets.Assets	Assets	1
q0.a	BackupWindow	net.fdgames.assets.GameAssets	GameAssets	1
q0.a	BackupWindow	net.fdgames.ek.ExiledKingdoms	ExiledKingdoms	1
q0.a	BackupWindow	net.fdgames.ek.android.MainActivity	MainActivity	1
q0.a	BackupWindow	net.fdgames.Helpers.GameString	GameString	1
q0.b	ChooseGameWindow	n0.t	ExtendedTextButton	7
q0.b	ChooseGameWindow	n0.g	ChooseSaveWindow	2
q0.b	ChooseGameWindow	n0.v	FlashingImageButton	2
q0.b	ChooseGameWindow	q0.r	IShowableWindow	1
q0.b	ChooseGameWindow	n0.j	ConfirmDialog	1
q0.b	ChooseGameWindow	l0.e	MainMenuScreen	1
q0.b	ChooseGameWindow	net.fdgames.assets.GameAssets	GameAssets	1
q0.b	ChooseGameWindow	net.fdgames.ek.ExiledKingdoms	ExiledKingdoms	1
q0.b	ChooseGameWindow	net.fdgames.Helpers.Serializer	Serializer	1
q0.b	ChooseGameWindow	net.fdgames.Helpers.GameString	GameString	1
q0.b	ChooseGameWindow	net.fdgames.assets.Assets	Assets	1
q0.b	ChooseGameWindow	net.fdgames.GameWorld.GameData	GameData	1
q0.c	ChooseLanguageDialog	n0.t	ExtendedTextButton	2
q0.c	ChooseLanguageDialog	l0.e	MainMenuScreen	2
q0.c	ChooseLanguageDialog	n0.k1	SimpleDialog	1
q0.c	ChooseLanguageDialog	n0.j	ConfirmDialog	1
q0.c	ChooseLanguageDialog	net.fdgames.GameLevel.GameLevel	GameLevel	1
q0.c	ChooseLanguageDialog	net.fdgames.assets.GameAssets	GameAssets	1
q0.c	ChooseLanguageDialog	net.fdgames.ek.ExiledKingdoms	ExiledKingdoms	1
q0.c	ChooseLanguageDialog	net.fdgames.ek.Settings	Settings	1
q0.c	ChooseLanguageDialog	net.fdgames.assets.Assets	Assets	1
q0.c	ChooseLanguageDialog	net.fdgames.Helpers.GameString	GameString	1
q0.f	ClassImage	net.fdgames.Rules.Rules	Rules	1
q0.f	ClassImage	net.fdgames.assets.GameAssets	GameAssets	1
q0.f	ClassImage	net.fdgames.ek.ExiledKingdoms	ExiledKingdoms	1
q0.f	ClassImage	net.fdgames.assets.Assets	Assets	1
q0.g	ControllerSettingButton	net.fdgames.ek.ControllerCommand	ControllerCommand	1
q0.g	ControllerSettingButton	net.fdgames.ek.Settings	Settings	1
q0.g	ControllerSettingButton	net.fdgames.assets.Assets	Assets	1
q0.h	ControllerSettingsWindow	n0.t	ExtendedTextButton	2
q0.h	ControllerSettingsWindow	q0.g	ControllerSettingButton	1
q0.h	ControllerSettingsWindow	net.fdgames.assets.GameAssets	GameAssets	1
q0.h	ControllerSettingsWindow	net.fdgames.ek.ExiledKingdoms	ExiledKingdoms	1
q0.h	ControllerSettingsWindow	net.fdgames.ek.ControllerCommand	ControllerCommand	1
q0.h	ControllerSettingsWindow	net.fdgames.assets.Assets	Assets	1
q0.h	ControllerSettingsWindow	net.fdgames.Helpers.GameString	GameString	1
q0.h	ControllerSettingsWindow	net.fdgames.ek.Settings	Settings	1
q0.i	CreditsWindow	n0.t	ExtendedTextButton	2
q0.i	CreditsWindow	net.fdgames.assets.GameAssets	GameAssets	1
q0.i	CreditsWindow	net.fdgames.ek.ExiledKingdoms	ExiledKingdoms	1
q0.i	CreditsWindow	net.fdgames.Helpers.GameString	GameString	1
q0.i	CreditsWindow	net.fdgames.assets.Assets	Assets	1
q0.k	DesktopBackupWindow	n0.k1	SimpleDialog	1
q0.k	DesktopBackupWindow	n0.j	ConfirmDialog	1
q0.k	DesktopBackupWindow	net.fdgames.Helpers.Serializer	Serializer	1
q0.l	DesktopBackupWindow	n0.k1	SimpleDialog	1
q0.l	DesktopBackupWindow	n0.j	ConfirmDialog	1
q0.l	DesktopBackupWindow	l0.e	MainMenuScreen	1
q0.l	DesktopBackupWindow	net.fdgames.Helpers.Serializer	Serializer	1
q0.m	DesktopBackupWindow	net.fdgames.ek.ExiledKingdoms	ExiledKingdoms	1
q0.n	DesktopBackupWindow	n0.t	ExtendedTextButton	10
q0.n	DesktopBackupWindow	q0.r	IShowableWindow	1
q0.n	DesktopBackupWindow	net.fdgames.assets.GameAssets	GameAssets	1
q0.n	DesktopBackupWindow	net.fdgames.ek.ExiledKingdoms	ExiledKingdoms	1
q0.n	DesktopBackupWindow	net.fdgames.Helpers.Serializer	Serializer	1
q0.n	DesktopBackupWindow	net.fdgames.assets.Assets	Assets	1
q0.n	DesktopBackupWindow	net.fdgames.Helpers.GameString	GameString	1
q0.o	DifficultyImage	net.fdgames.assets.GameAssets	GameAssets	1
q0.o	DifficultyImage	net.fdgames.ek.ExiledKingdoms	ExiledKingdoms	1
q0.o	DifficultyImage	net.fdgames.assets.Assets	Assets	1
q0.p	GPGSConnectButton	l0.e	MainMenuScreen	2
q0.p	GPGSConnectButton	n0.j	ConfirmDialog	1
q0.p	GPGSConnectButton	net.fdgames.ek.ExiledKingdoms	ExiledKingdoms	1
q0.p	GPGSConnectButton	net.fdgames.assets.Assets	Assets	1
q0.p	GPGSConnectButton	net.fdgames.Helpers.GameString	GameString	1
q0.p	GPGSConnectButton	net.fdgames.ek.android.MainActivity	MainActivity	1
q0.q	GenderImage	net.fdgames.GameEntities.Character	Character	1
q0.q	GenderImage	net.fdgames.assets.GameAssets	GameAssets	1
q0.q	GenderImage	net.fdgames.assets.Assets	Assets	1
q0.s	LanguageImage	net.fdgames.assets.GameAssets	GameAssets	1
q0.s	LanguageImage	net.fdgames.ek.Settings	Settings	1
q0.s	LanguageImage	net.fdgames.assets.Assets	Assets	1
q0.t	LibraryWindow	q0.d	ChooseLeaderboardDialog	1
q0.t	LibraryWindow	l0.e	MainMenuScreen	1
q0.t	LibraryWindow	net.fdgames.ek.Settings	Settings	1
q0.t	LibraryWindow	net.fdgames.assets.Assets	Assets	1
q0.t	LibraryWindow	net.fdgames.assets.GameAssets	GameAssets	1
q0.t	LibraryWindow	net.fdgames.ek.ExiledKingdoms	ExiledKingdoms	1
q0.t	LibraryWindow	net.fdgames.ek.android.MainActivity	MainActivity	1
q0.t	LibraryWindow	net.fdgames.Helpers.GameString	GameString	1
q0.u	LibraryWindow	n0.j	ConfirmDialog	1
q0.u	LibraryWindow	net.fdgames.ek.Settings	Settings	1
q0.v	NewGameWindow	q0.o	DifficultyImage	15
q0.v	NewGameWindow	q0.f	ClassImage	12
q0.v	NewGameWindow	q0.q	GenderImage	6
q0.v	NewGameWindow	n0.t	ExtendedTextButton	6
q0.v	NewGameWindow	l0.e	MainMenuScreen	3
q0.v	NewGameWindow	n0.k1	SimpleDialog	1
q0.v	NewGameWindow	net.fdgames.Rules.Rules	Rules	1
q0.v	NewGameWindow	net.fdgames.GameEntities.Character	Character	1
q0.v	NewGameWindow	net.fdgames.assets.Assets	Assets	1
q0.v	NewGameWindow	net.fdgames.assets.GameAssets	GameAssets	1
q0.v	NewGameWindow	net.fdgames.GameWorld.WorldRandomNames	WorldRandomNames	1
q0.v	NewGameWindow	net.fdgames.ek.ExiledKingdoms	ExiledKingdoms	1
q0.v	NewGameWindow	net.fdgames.Helpers.GameString	GameString	1
q0.v	NewGameWindow	net.fdgames.Rules.PlayerCreation	PlayerCreation	1
q0.w	NewGameWindow	n0.d1	LockedDialog	1
q0.x	RateWindow	net.fdgames.assets.GameAssets	GameAssets	1
q0.x	RateWindow	net.fdgames.ek.ExiledKingdoms	ExiledKingdoms	1
q0.x	RateWindow	net.fdgames.ek.Settings	Settings	1
q0.x	RateWindow	net.fdgames.assets.Assets	Assets	1
q0.x	RateWindow	net.fdgames.Helpers.GameString	GameString	1
q0.y	SlotDescriptionTable	n0.t	ExtendedTextButton	1
q0.y	SlotDescriptionTable	net.fdgames.assets.GameAssets	GameAssets	1
q0.y	SlotDescriptionTable	net.fdgames.ek.ExiledKingdoms	ExiledKingdoms	1
q0.y	SlotDescriptionTable	net.fdgames.GameWorld.BasicGameData	BasicGameData	1
q0.y	SlotDescriptionTable	net.fdgames.assets.Assets	Assets	1
