spawn_ID	name	name_ES	russian	PT	DE	PL	CZ	TR	IT	FR
sky_knight_male_4	Sky Knight	Sky Knight	Небесный Рыцарь	Cavaleiro Celestial	Himmelsritter	Niebianski Rycerz	Nebeský Rytíř	Gökyüzü Şövalyesi	Cavaliere del Cielo	Chevalier du Ciel
sky_knight_female_5	Sky Knight	Sky Knight	Небесный Рыцарь	Cavaleiro Celestial	Himmelsritter	Niebianski Rycerz	Nebeský Rytíř	Gökyüzü Şövalyesi	Cavaliere del Cielo	Chevalier du Ciel
sky_knight_male_5	Sky Knight	Sky Knight	Небесный Рыцарь	Cavaleiro Celestial	Himmelsritter	Niebianski Rycerz	Nebeský Rytíř	Gökyüzü Şövalyesi	Cavaliere del Cielo	Chevalier du Ciel
sky_knight_priest	Sky Knight Priest	Sky Knight Priest	Небесный Рыцарь-Жрец	Sky Knight Priest	Sky Knight Priest	Sky Knight Priest	Sky Knight Priest	Sky Knight Priest	Sky Knight Priest	Sky Knight Priest
sky_knight_boss_2	Sky Lord	Sky Lord	Небесный Капитан	Sky Lord	Sky Lord	Sky Lord	Sky Lord	Sky Lord	Sky Lord	Sky Lord
sky_archer_boss_2	Archer Champion	Archer Champion	Чемпион Лучник	Archer Champion	Archer Champion	Archer Champion	Archer Champion	Archer Champion	Archer Champion	Archer Champion
sky_master_sword_2	Master of Sword	sky_master_sword	Мастер Меча	Master of Sword	Master of Sword	Master of Sword	Master of Sword	Master of Sword	Master of Sword	Master of Sword
evil_knight_female	Evil Knight	Evil Knight	Злобный Рыцарь	Cavaleiro Maligno	Böser Ritter	Zly Rycerz	Evil Knight	Evil Knight	Evil Knight	Chevalier Maléfique
evil_knight_male	Evil Knight	Evil Knight	Злобный Рыцарь	Cavaleiro Maligno	Böser Ritter	Zly Rycerz	Evil Knight	Evil Knight	Evil Knight	Chevalier Maléfique
evil_knight_male_2	Evil Knight	Evil Knight	Злобный Рыцарь	Cavaleiro Maligno	Böser Ritter	Zly Rycerz	Evil Knight	Evil Knight	Evil Knight	Chevalier Maléfique
golem_sky	Iron Golem	Golem	Железный Голем	Iron Golem	Iron Golem	Iron Golem	Iron Golem	Iron Golem	Iron Golem	Iron Golem
hedge_knight	Hedge Knight	hedge_knight	Межевой Рыцарь	Hedge Knight	Hedge Knight	Hedge Knight	Hedge Knight	Hedge Knight	Hedge Knight	Hedge Knight
shooter	Shooter	Shooter	Стрелок	Shooter	Shooter	Shooter	Shooter	Shooter	Shooter	Shooter
ardent_fanatic	Ardent Fanatic	Fanatic	Ярый Фанатик	Ardent Fanatic	Ardent Fanatic	Ardent Fanatic	Ardent Fanatic	Ardent Fanatic	Ardent Fanatic	Ardent Fanatic
female_mermaid	Mermaid	Mermaid	Русалка	Mermaid	Mermaid	Mermaid	Mermaid	Mermaid	Mermaid	Mermaid
evil_head	Evil Head	evil_head	Зловещая Голова	Evil Head	Evil Head	Evil Head	Evil Head	Evil Head	Evil Head	Evil Head
blue_wolf	Magic Wolf	Wolf	Магический Волк	Magic Wolf	Magic Wolf	Magic Wolf	Magic Wolf	Magic Wolf	Magic Wolf	Magic Wolf
male_mermaid	Mermaid King	male_mermaid	Водяной	Mermaid King	Mermaid King	Mermaid King	Mermaid King	Mermaid King	Mermaid King	Mermaid King
dragon_queen	Dragon Queen	dragon_queen	Драконья Королева	Dragon Queen	Dragon Queen	Dragon Queen	Dragon Queen	Dragon Queen	Dragon Queen	Dragon Queen
dead_bastard	Dead Bastard	Bastard	Дохлый Ублюдок	Dead Bastard	Dead Bastard	Dead Bastard	Dead Bastard	Dead Bastard	Dead Bastard	Dead Bastard
dead_shorty	Shorty	Shorty	Коротышка	Shorty	Shorty	Shorty	Shorty	Shorty	Shorty	Shorty
dead_anarchist	Dead Anarchist	Anarchist	Мертвый Анархист	Dead Anarchist	Dead Anarchist	Dead Anarchist	Dead Anarchist	Dead Anarchist	Dead Anarchist	Dead Anarchist
cub_wolf	Cub Wolf	cub_wolf	Волчонок	Cub Wolf	Cub Wolf	Cub Wolf	Cub Wolf	Cub Wolf	Cub Wolf	Cub Wolf
dragon_q1	Dragon	Dragon	Дракон	Dragão	Drache	Smok	Drak	Ejderha	Drago	Dragon
dragon_q2	Dragon	Dragon	Дракон	Dragão	Drache	Smok	Drak	Ejderha	Drago	Dragon
dragon_q3	Dragon	Dragon	Дракон	Dragão	Drache	Smok	Drak	Ejderha	Drago	Dragon
skeleton_enormous	Skeleton Enormous	skeleton_enormous	Чудовищный Скелет	Skeleton Enormous	Skeleton Enormous	Skeleton Enormous	Skeleton Enormous	Skeleton Enormous	Skeleton Enormous	Skeleton Enormous
lord_head	Lord Head	lord_head	Царь-Башка	Lord Head	Lord Head	Lord Head	Lord Head	Lord Head	Lord Head	Lord Head
black_ghost	Black Ghost	Vampiro	Черный Призрак	Fantasma Negro	Schwarzer Geist	Czarny Duch	Černý Duch	Kara Hayalet	Fantasma Nero	Fantôme Noir
bandit_bitch_good	Harlot	Bandido Élite	Блудница	Meretriz	Dirne	Ladacznica	Nevěstka	Fahişe	Prostituta	Prostituée
bandit_bitch_good_2	Harlot	Bandido Élite	Блудница	Meretriz	Dirne	Ladacznica	Nevěstka	Fahişe	Prostituta	Prostituée
bandit_bitch_good_3	Harlot	Bandido Élite	Блудница	Meretriz	Dirne	Ladacznica	Nevěstka	Fahişe	Prostituta	Prostituée
bandit_sport_good	Bodybuilder	Bandido	Культурист	Fisiculturista	Bodybuilder	Kulturysta	Kulturista	Vücut Geliştirici	Culturista	Culturiste
bandit_bitch_neutral	Harlot	Harlot Élite	Блудница	Meretriz	Dirne	Ladacznica	Nevěstka	Fahişe	Prostituta	Prostituée
bandit_bitch_neutral_2	Harlot	Harlot Élite	Блудница	Meretriz	Dirne	Ladacznica	Nevěstka	Fahişe	Prostituta	Prostituée
bandit_bitch_neutral_3	Harlot	Harlot Élite	Блудница	Meretriz	Dirne	Ladacznica	Nevěstka	Fahişe	Prostituta	Prostituée
kalagru_good	Kalagru	Kalagru	Калагру	Kalagru	Kalagru	Kalagru	Kalagru	Kalagru	Kalagru	Kalagru	
kalagru_bad	Kalagru	Kalagru	Калагру	Kalagru	Kalagru	Kalagru	Kalagru	Kalagru	Kalagru	Kalagru	
chewbacca	Chewbacca	Chewbacca	Чубакка	Chewbacca	Chewbacca	Chewbacca	Chewbacca	Chewbacca	Chewbacca	Chewbacca	
blue_witch	Blue Witch	Witch	Голубая Колдунья	Blue Witch	Blue Witch	Blue Witch	Blue Witch	Blue Witch	Blue Witch	Blue Witch
blue_sorcerer	Blue Sorcerer	Sorcerer	Голубой Маг	Blue Sorcerer	Blue Sorcerer	Blue Sorcerer	Blue Sorcerer	Blue Sorcerer	Blue Sorcerer	Blue Sorcerer
blue_priest	Blue Priest	Priest	Голубой Жрец	Blue Priest	Blue Priest	Blue Priest	Blue Priest	Blue Priest	Blue Priest	Blue Priest
guardian_fortress	Guardian of Fortress	Guardian	Страж Крепости	Guardian of Fortress	Guardian of Fortress	Guardian of Fortress	Guardian of Fortress	Guardian of Fortress	Guardian of Fortress	Guardian of Fortress
keeper_knowledge	Keeper of Forbidden Knowledge	Keeper	Хранитель Запретных Знаний	Keeper of Forbidden Knowledge	Keeper of Forbidden Knowledge	Keeper of Forbidden Knowledge	Keeper of Forbidden Knowledge	Keeper of Forbidden Knowledge	Keeper of Forbidden Knowledge	Keeper of Forbidden Knowledge	
inquisitor_male	Inquisitor	Inquisitor	Инквизитор	Inquisitor	Inquisitor	Inquisitor	Inquisitor	Inquisitor	Inquisitor	Inquisitor	
supreme_inquisitor	Supreme Inquisitor	supreme_inquisitor	Верховный Инквизитор	Supreme Inquisitor	Supreme Inquisitor	Supreme Inquisitor	Supreme Inquisitor	Supreme Inquisitor	Supreme Inquisitor	Supreme Inquisitor	
little_regent	Little the Regent	little_regent	Малый Регент	Little the Regent	Little the Regent	Little the Regent	Little the Regent	Little the Regent	Little the Regent	Little the Regent
true_regent	True the Regent	true_regent	Истиный Регент	True the Regent	True the Regent	True the Regent	True the Regent	True the Regent	True the Regent	True the Regent
dead_man	Dead Man	dead_man	Некромант	Dead Man	Dead Man	Dead Man	Dead Man	Dead Man	Dead Man	Dead Man
dead_man_2	Dead Man	dead_man	Некромант	Dead Man	Dead Man	Dead Man	Dead Man	Dead Man	Dead Man	Dead Man
invisible_thing	Invisible Thing	Invisible	Незримая Тварь	Invisible Thing	Invisible Thing	Invisible Thing	Invisible Thing	Invisible Thing	Invisible Thing	Invisible Thing
alive_carrion	Alive Carrion	Carrion	Живая мертвечина	Carniça Viva	Lebender Kadaver	Żywa Padlina	Alive Carrion	Alive Carrion	Carogna Vivente	Charogne Vivante
skeleton_speechless	Speechless	Speechless	Безмолвный	Speechless	Speechless	Speechless	Speechless	Speechless	Speechless	Speechless
obsessed_female	Obsessed	Obsessed	Одержимая	Obcecado	Besessener	Opetany	Obsessed	Obsessed	Obsessed	Obsédé
obsessed_archer	Obsessed	Obsessed	Одержимая	Obcecado	Besessener	Opetany	Obsessed	Obsessed	Obsessed	Obsédé
obsessed_male	Obsessed	Obsessed	Одержимый	Obcecado	Besessener	Opetany	Obsessed	Obsessed	Obsessed	Obsédé
obsessed_female_2	Obsessed	Obsessed	Одержимая	Obcecado	Besessener	Opetany	Obsessed	Obsessed	Obsessed	Obsédé
obsessed_male_2	Obsessed	Obsessed	Одержимый	Obcecado	Besessener	Opetany	Obsessed	Obsessed	Obsessed	Obsédé
obsessed_fanatic	Fanatic	Fanatic	Фанатик	Fanatic	Fanatic	Fanatic	Fanatic	Fanatic	Fanatic	Fanatic
furious_female	Furious	Furious	Яростная воительница	Furious	Furious	Furious	Furious	Furious	Furious	Furious
furious_male	Furious	Furious	Яростный воин	Furious	Furious	Furious	Furious	Furious	Furious	Furious
madman_male	Madman	Madman	Безумец	Madman	Madman	Madman	Madman	Madman	Madman	Madman
domesticated_wolf	Domesticated Wolf	Wolf	Прирученный волк	Lobo Domesticado	Gezähmter Wolf	Oswojony Wilk	Domesticated Wolf	Domesticated Wolf	Domesticated Wolf	Loup Domestiqué
domesticated_wolf_2	Domesticated Wolf	Wolf	Прирученный волк	Lobo Domesticado	Gezähmter Wolf	Oswojony Wilk	Domesticated Wolf	Domesticated Wolf	Domesticated Wolf	Loup Domestiqué
domesticated_wolf_3	Domesticated Wolf	Wolf	Прирученный волк	Lobo Domesticado	Gezähmter Wolf	Oswojony Wilk	Domesticated Wolf	Domesticated Wolf	Domesticated Wolf	Loup Domestiqué
domesticated_wolf_host	Domesticated Wolf	Wolf	Прирученный волк	Lobo Domesticado	Gezähmter Wolf	Oswojony Wilk	Domesticated Wolf	Domesticated Wolf	Domesticated Wolf	Loup Domestiqué
mini_sabercat_2	Wildcat	Wildcat	Дикий кот	Gato Selvagem	Wildkatze	Żbik	Wildcat	Wildcat	Wildcat	Chat Sauvage
mini_drake_2	Mini Dragon	Dragon	Дракоша	Mini Dragão	Mini Drache	Mini Smok	Mini Dragon	Mini Dragon	Mini Drago	Mini Dragon
orc_general	Orc General	orc_general	Орочий Генерал	Orc General	Orc General	Orc General	Orc General	Orc General	Orc General	Orc General
orc_general_2	Orc General	orc_general	Орочий Генерал	Orc General	Orc General	Orc General	Orc General	Orc General	Orc General	Orc General
wizard_miracle	Wizard	Wizard	Волшебник	Mago	Zauberer	Czarodziej	Čaroděj	Büyücü	Mago	Sorcier
wizard_miracle2	Wizard	Wizard	Волшебник	Mago	Zauberer	Czarodziej	Čaroděj	Büyücü	Mago	Sorcier
wizard_miracle3	Wizard	Wizard	Волшебник	Mago	Zauberer	Czarodziej	Čaroděj	Büyücü	Mago	Sorcier
wizard_female	Wizard	Wizard	Волшебница	Mago	Zauberer	Czarodziej	Čaroděj	Büyücü	Mago	Sorcier
mighty_wizard	Mighty Wizard	Wizard	Великий Волшебник	Mago Poderoso	Mächtiger Zauberer	Potężny Czarodziej	Mocný Čaroděj	Güçlü Büyücü	Mago Potente	Puissant Sorcier
mighty_wizard2	Mighty Wizard	Wizard	Великий Волшебник	Mago Poderoso	Mächtiger Zauberer	Potężny Czarodziej	Mocný Čaroděj	Güçlü Büyücü	Mago Potente	Puissant Sorcier
mighty_wizard3	Mighty Wizard	Wizard	Великий Волшебник	Mago Poderoso	Mächtiger Zauberer	Potężny Czarodziej	Mocný Čaroděj	Güçlü Büyücü	Mago Potente	Puissant Sorcier
mighty_wizard4	Mighty Wizard	Wizard	Великий Волшебник	Mago Poderoso	Mächtiger Zauberer	Potężny Czarodziej	Mocný Čaroděj	Güçlü Büyücü	Mago Potente	Puissant Sorcier
minotaur_chieftain	Horned Chieftain	Chieftain	Рогатый Вождь	Horned Chieftain	Horned Chieftain	Horned Chieftain	Horned Chieftain	Horned Chieftain	Horned Chieftain	Horned Chieftain
minotaur_engineer	Engineer	Engineer	Сапёр	Engineer	Engineer	Engineer	Engineer	Engineer	Engineer	Engineer
evil_old_man	Evil the Old man	evil_old_man	Злобный старик	Evil the Old man	Evil the Old man	Evil the Old man	Evil the Old man	Evil the Old man	Evil the Old man	Evil the Old man
golem_iron_good	Iron Golem	Golem de Hierro	Железный Голем	Iron Golem	Iron Golem	Iron Golem	Iron Golem	Iron Golem	Iron Golem	Iron Golem
ice_elemental_good	Ice Elemental	Elemental	Ледяной Элементал	Ice Elemental	Ice Elemental	Ice Elemental	Ice Elemental	Ice Elemental	Ice Elemental	Ice Elemental
inventor_male	Inventor	Inventor	Изобретатель	Inventor	Inventor	Inventor	Inventor	Inventor	Inventor	Inventor
inventor_hermes	Inventor	Inventor	Изобретатель	Inventor	Inventor	Inventor	Inventor	Inventor	Inventor	Inventor
inventor_falsehermes	Inventor	Inventor	Изобретатель	Inventor	Inventor	Inventor	Inventor	Inventor	Inventor	Inventor
J8_2_greater_demon	Demon	Demon	Демон	Demônio	Dämon	Demon	Démon	Şeytan	Demone	Démon
J8_3_necromancer_female2	Necromancer	Necromancer	Некромантка	Necromante	Nekromant	Nekromanta	Nekromant	Nekromansçı	Negromante	Nécromancien
sir_braveear	Sir Braveear	Sir Braveear	Сэр Брейвир	Sir Braveear	Sir Braveear	Sir Braveear	Sir Braveear	Sir Braveear	Sir Braveear	Sir Braveear
hunter_evilspirits	Hunter of Evil spirits	hunter_evilspirits	Охотник на нечисть	Hunter of Evil spirits	Hunter of Evil spirits	Hunter of Evil spirits	Hunter of Evil spirits	Hunter of Evil spirits	Hunter of Evil spirits	Hunter of Evil spirits
magician_doctor	Magician Doctor	Doctor	Магический Доктор	Magician Doctor	Magician Doctor	Magician Doctor	Magician Doctor	Magician Doctor	Magician Doctor	Magician Doctor
hunter_male	Hunter	Hunter	Охотник	Caçador	Jäger	Lowca	Lovec	Avcı	Cacciatore	Chasseur
calling_storm	Calling Storm	calling_storm	Зовущий Бурю	Calling Storm	Calling Storm	Calling Storm	Calling Storm	Calling Storm	Calling Storm	Calling Storm
undaunted_male	Undaunted	Undaunted	Неустрашимый	Undaunted	Undaunted	Undaunted	Undaunted	Undaunted	Undaunted	Undaunted
undaunted_male_good	Undaunted	Undaunted	Неустрашимый	Undaunted	Undaunted	Undaunted	Undaunted	Undaunted	Undaunted	Undaunted
slayer_dragons_female	Slayer Dragons	Slayer	Убийца Драконов	Slayer Dragons	Slayer Dragons	Slayer Dragons	Slayer Dragons	Slayer Dragons	Slayer Dragons	Slayer Dragons
slayer_dragons_male	Slayer Dragons	Slayer	Убийца Драконов	Slayer Dragons	Slayer Dragons	Slayer Dragons	Slayer Dragons	Slayer Dragons	Slayer Dragons	Slayer Dragons
powerful_wolf	Powerful Wolf	Wolf	Мощный Волчара	Powerful Wolf	Powerful Wolf	Powerful Wolf	Powerful Wolf	Powerful Wolf	Powerful Wolf	Powerful Wolf
pet_python	Pet Python	Python	Домашний питон	Pet Python	Pet Python	Pet Python	Pet Python	Pet Python	Pet Python	Pet Python
embodiment_evil	Embodiment of Evil	embodiment_evil	Воплощение Зла	Embodiment of Evil	Embodiment of Evil	Embodiment of Evil	Embodiment of Evil	Embodiment of Evil	Embodiment of Evil	Embodiment of Evil
dead_pirate	Dead Pirate	Pirate	Мёртвый пират	Dead Pirate	Dead Pirate	Dead Pirate	Dead Pirate	Dead Pirate	Dead Pirate	Dead Pirate
dead_pirate_archer	Dead Pirate	Pirate	Мёртвый пират	Dead Pirate	Dead Pirate	Dead Pirate	Dead Pirate	Dead Pirate	Dead Pirate	Dead Pirate
good_captain	Good Captain	good_captain	Добрый Капитан	Good Captain	Good Captain	Good Captain	Good Captain	Good Captain	Good Captain	Good Captain
dead_skipper	Skipper	Skipper	Шкипер	Skipper	Skipper	Skipper	Skipper	Skipper	Skipper	Skipper
merry_fellow	Merry Fellow	merry_fellow	Весельчак	Merry Fellow	Merry Fellow	Merry Fellow	Merry Fellow	Merry Fellow	Merry Fellow	Merry Fellow
big_yeti	Big Yeti	big_yeti	Большой Йетти	Big Yeti	Big Yeti	Big Yeti	Big Yeti	Big Yeti	Big Yeti	Big Yeti
succubus	Succubus	Succubus	Суккуб	Súcubo	Sukkubus	Sukkub	Sukuba	Sükkübüs	Succube	Succube
succubus2	Succubus	Succubus	Суккуб	Súcubo	Sukkubus	Sukkub	Sukuba	Sükkübüs	Succube	Succube
succubus3	Succubus	Succubus	Суккуб	Súcubo	Sukkubus	Sukkub	Sukuba	Sükkübüs	Succube	Succube
greater_succubus	Greater Succubus	greater_succubus	Верховный Суккуб	Greater Succubus	Greater Succubus	Greater Succubus	Greater Succubus	Greater Succubus	Greater Succubus	Greater Succubus
banishing_devil	Banishing Devil	Banishing	Изгоняющий Дьявола	Banishing Devil	Banishing Devil	Banishing Devil	Banishing Devil	Banishing Devil	Banishing Devil	Banishing Devil
demonic_captain	Demonic Commander	demonic_captain	Демонический Командир	Demonic Commander	Demonic Commander	Demonic Commander	Demonic Commander	Demonic Commander	Demonic Commander	Demonic Commander
kingly_bowman_female	Kingly Bowman	Bowman	Королевский лучник	Kingly Bowman	Kingly Bowman	Kingly Bowman	Kingly Bowman	Kingly Bowman	Kingly Bowman	Kingly Bowman
kingly_bowman_male	Kingly Bowman	Bowman	Королевский лучник	Kingly Bowman	Kingly Bowman	Kingly Bowman	Kingly Bowman	Kingly Bowman	Kingly Bowman	Kingly Bowman
robin_good	Robin Good	Robin	Робин Гуд	Robin Good	Robin Good	Robin Good	Robin Good	Robin Good	Robin Good	Robin Good
bandit_machete	Machete	Machete	Мачете	Machete	Machete	Machete	Machete	Machete	Machete	Machete
bandit_machete2	Machete	Machete	Мачете	Machete	Machete	Machete	Machete	Machete	Machete	Machete
ancient_guardian	Ancient Guardian	Guardian	Древний Страж	Ancient Guardian	Ancient Guardian	Ancient Guardian	Ancient Guardian	Ancient Guardian	Ancient Guardian	Ancient Guardian
defender_sunlight	Defender Sunlight	Defender	Берегиня солнечного света 	Defender Sunlight	Defender Sunlight	Defender Sunlight	Defender Sunlight	Defender Sunlight	Defender Sunlight	Defender Sunlight
warrior_sun	Warrior Sun	Warrior	Воин Солнца 	Warrior Sun	Warrior Sun	Warrior Sun	Warrior Sun	Warrior Sun	Warrior Sun	Warrior Sun
necromancer_female	Necromancer	Necromancer	Некромантка	Necromante	Nekromant	Nekromanta	Nekromant	Nekromansçı	Negromante	Nécromancien
necromancer_female2	Necromancer	Necromancer	Некромантка	Necromante	Nekromant	Nekromanta	Nekromant	Nekromansçı	Negromante	Nécromancien
tame_zombie	Tame Zombie	Zombie	Ручной зомби	Tame Zombie	Tame Zombie	Tame Zombie	Tame Zombie	Tame Zombie	Tame Zombie	Tame Zombie
beorn	Beorn	Beorn	Беорн	Beorn	Beorn	Beorn	Beorn	Beorn	Beorn	Beorn
snow_leopard	Snow Leopard	Leopard	Снежный барс	Snow Leopard	Snow Leopard	Snow Leopard	Snow Leopard	Snow Leopard	Snow Leopard	Snow Leopard
domesticated_wolf_4	Domesticated Wolf	Wolf	Прирученный волк	Lobo Domesticado	Gezähmter Wolf	Oswojony Wilk	Domesticated Wolf	Domesticated Wolf	Domesticated Wolf	Loup Domestiqué
domesticated_wolf_5	Domesticated Wolf	Wolf	Прирученный волк	Lobo Domesticado	Gezähmter Wolf	Oswojony Wilk	Domesticated Wolf	Domesticated Wolf	Domesticated Wolf	Loup Domestiqué
white_ghost	White Ghost	Ghost	Белый дух	Fantasma Branco	Weißer Geist	Bialy Duch	Bílý Duch	Beyaz Hayalet	Fantasma Bianco	Fantôme Blanc
marcus	Marcus	Marcus	Маркус	Marcus	Marcus	Marcus	Marcus	Marcus	Marcus	Marcus
spitting	Spitting	Spitting	Плевун	Spitting	Spitting	Spitting	Spitting	Spitting	Spitting	Spitting
eater_firmament	Eater Firmament	eater_firmament	Пожиратель Тверди	Eater Firmament	Eater Firmament	Eater Firmament	Eater Firmament	Eater Firmament	Eater Firmament	Eater Firmament
green_serpent	Green Serpent	Serpent	Зелёный змей	Green Serpent	Green Serpent	Green Serpent	Green Serpent	Green Serpent	Green Serpent	Green Serpent
stomper	Stomper	Stomper	Топтун	Stomper	Stomper	Stomper	Stomper	Stomper	Stomper	Stomper
eviscerator	Eviscerator	Eviscerator	Потрошитель	Eviscerator	Eviscerator	Eviscerator	Eviscerator	Eviscerator	Eviscerator	Eviscerator
basilisk	Basilisk	Basilisk	Василиск	Basilisk	Basilisk	Basilisk	Basilisk	Basilisk	Basilisk	Basilisk
vorator_belch	Belch	Belch	Рыгун	Belch	Belch	Belch	Belch	Belch	Belch	Belch
