spawn_ID	race	class	minlevel	maxlevel	weapon_id	defense	resist	movement	attributes	loot	sprite	Size	Skillset	AI	faction	gender	portrait	onDieConditions	onDieActions	onAggroSound	onDieSound
old_one_purple	miniboss	warrior	22	22	death_claw_20	1	250,250,-20,250,250,30	1	[undead][detector][shield]		ghoul_purple	1.2	"heavyhand#2;flurry#2"	patroller	enemy	M	0			monster_deep_3	
clockwork	weak	rogue	12	12	bluesteel_longsword	0	40,40,40,0,0,0	0.9	[explosive]		golem	0.4		patroller	enemy	M	0				
F6_azeran	boss	warrior	20	20	ice_shot_epic	9	50,250,120,40,40,40	1			"male_tunic_blue;composite/male_mainhand_staff"	1		patroller	neutral	M	115		SetVariable#temple_sleepers,90		
F6_azeran_clone		warrior	17	17	fire_shot_epic	5	50,250,120,40,40,40	1			"male_tunic_blue;composite/male_mainhand_staff"	1		patroller	enemy	M	0				
C11_centurion	boss	warrior	17	17	bluesteel_longsword	13	60,60,60,0,0,20	1	[detector][shield]		"composite/male_plate;composite/male_head"	1.1	duel#3	patroller	neutral	M	114				
durak	npc	cleric	9	10		0		1			adaon	1		patroller	player	M	38				
durak2	npc	mage	9	10		0		1			adaon	1		patroller	player	M	39				
sansa2	npc	mage	9	10		0		1			grissenda	1		patroller	player	F	31				
goblin_mini	weak	warrior	4	4	goblin_stick	0	5,0,0,0,0,0	1.05	[goblin]	goblin_mini	adt_goblin_warrior	0.5		patroller	enemy	M	0	"VariableGreater#goblin_hunt,9;VariableLower#goblin_hunt,15"	IncVariable#goblin_hunt,1	"gob1;gob2"	
orc_she		warrior	5	6	iron_dagger	0	0,0,0,10,15,0	1	[orc]	orc_she	female_orc	0.9		patroller	enemy	F	0			dead_f1	
orc_she_warr		warrior	6	9	iron_longsword	2	0,0,0,40,25,0	1	[orc]	orc_5	female_orc_warrior	1		patroller	enemy	F	0			dead_f1	
orc_she_leader	miniboss	warrior	10	15	bluesteel_longsword	4	0,0,0,160,25,0	1	[orc][shield]	orc_10	female_orc_warrior	1.1	bash#2	patroller	enemy	F	0			dead_f1	
chief_orc_cook	miniboss	warrior	9	13	bluesteel_longsword	3	0,0,0,120,30,0	1	[orc][shield]	orc_cook	adt_orc_grunt	1.1		patroller	enemy	M	0			"orc;orc2"	
orc_ill	miniboss	warrior	10	15	bluesteel_longsword	3	0,0,0,160,25,0	1	[orc][shield][toxic_aura]	orc_10	adt_orc_ill	1.1	bash#2	patroller	enemy	M	0			luna	
bandit_bitch		rogue	6	7	dildo	0		1		bitch	female_naked	1		patroller	bandits	F	0			"hey1;ston"	
bandit_bitch_2		rogue	6	7	dildo	0		1		bitch	female_naked2	1		patroller	bandits	F	0			"hey1;ston"	
bandit_bitch_3		rogue	6	7	dildo	0		1		bitch	"female_naked;composite/female_head3"	1		patroller	bandits	F	0			"hey1;ston"	
bandit_sport		rogue	6	7	dumbbell	0		1		bandit_sport	male_naked	1		patroller	bandits	M	0			"hey3;ole;ole2"	
bandit_usain		rogue	6	7	dumbbell	1		1.9		bandit_sport	male_black2	1	flurry#1	patroller	bandits	M	0			"hey3;ole2"	
bandit_brigadier	strong	rogue	8	15	steel_axe	2		1		bandit_5	"male_black;composite/male_mainhand_rod"	1	stab#3	patroller	bandits	M	0			briga	
bandit_toady	miniboss	rogue	9	17	bluesteel_dagger_poison	2		1		toady_hag	male_black_ssword	0.9	"stab#3;assassinate#2"	patroller	enemy	M	0			hey3	
bandit_bouncer	miniboss	rogue	11	19	bit	3	20,10,0,5,30,10	1		bandit_bouncer	"male_blue;composite/male_mainhand_mace"	1.1	"stab#2;heavyhand#2"	patroller	bandits	M	0			"bandos1;bandos5;bandos6"	
bandit_murka	miniboss	rogue	11	19	poison_bow_tier4	2	20,10,0,0,60,0	1.1		bandit_king	"female_green;composite/female_mainhand_longbow"	1	"archery#2;precission_shots#1"	patroller	bandits	F	0			hey2	
bandit_ambal	miniboss	warrior	12	21	bone_maul	4	20,10,0,0,30,20	1.1	[giant][shield]	bandit_chest_6	"male_red;composite/male_mainhand_rod"	1.4	"heavyhand#3;bash#2"	patroller	bandits	M	0			ole2	
bandit_coach	miniboss	rogue	11	20	steel_maul	3	10,10,5,10,30,10	1.2		bandit_coach	male_slave	1.3	stab#4	patroller	bandits	M	0			svist2	
bandit_coach2	miniboss	rogue	13	22	steel_maul	4	15,15,10,15,60,20	1.9		"bandit_coach;bandit_coach"	male_slave	1.3	"flurry#1;stab#4"	patroller	bandits	M	0			svist2	
pimp	miniboss	rogue	10	17	toxic_spit	2	20,20,40,0,60,0	1		pimp	male_tunic_purple	1		patroller	bandits	M	0			svist1	
bandit_ataman	boss	rogue	21	28	ion_cannon	9	10,20,30,10,70,40	1	[detector]	bandit_ataman	"male_green;composite/male_offhand_shield2"	1.1	"archery#3;massive_criticals#2;precission_shots#2"	patroller	bandits	M	0			"banboss1;banboss2"	
wild_elf_female		warrior	6	10	steel_shortsword	2	0,250,10,5,10,0	1	[detector]	wild_elf	"elf_female;composite/female_mainhand_shortsword"	1		patroller	beasts	F	0			"elf1;elf2;elf3"	
wild_elf_male		warrior	7	10	steel_longsword	3	0,250,10,5,10,0	1	[detector]	wild_elf	"elf_male;composite/male_mainhand_zweihander"	1		patroller	beasts	M	0			"krik1;krik2"	
wild_elf_archer		warrior	7	11	long_bow	1	0,250,10,5,10,0	1	[detector]	wild_elf_2	"elf_female;composite/female_mainhand_greatbow"	1		patroller	beasts	F	0			"elf1;elf2;elf3"	
wild_elf_berserker	strong	warrior	9	15	steel_greataxe	4	10,250,30,15,30,10	1	[detector]	wild_elf_3	"elf_male;composite/male_mainhand_battleaxe"	1	"cleave#1;whirlwind#1"	patroller	beasts	M	0			"krik1;krik2"	
wild_elf_witch		cleric	10	19	ice_shot_epic	2	20,270,50,30,50,0	1	[detector][ice_elemental]	witch_hag	"elf_witch;composite/female_mainhand_staff"	1	heal_wounds#3	patroller	beasts	F	0			"wed1;wed2"	
wild_elf_witch2	strong	cleric	11	19	lightning3	2	20,270,100,30,50,0	1	[detector][shock_elemental]	witch_hag	"elf_witch;composite/female_mainhand_staff"	1	heal_wounds#3	patroller	beasts	F	0				
wild_elf_mercenary	strong	wizard	6	18	staff_ice_2	9	0,250,10,5,10,0	1	[detector][immortal][ice_elemental]		"elf_female;composite/female_mainhand_staff"	1	"heal_wounds#2"	patroller	player	F	18				
horseradish	miniboss	warrior	18	21	giant_punch	7	0,90,20,70,70,10	1.1	[giant]	horseradish	male_her	2	"bash#3;heavyhand#3"	patroller	enemy	M	0			her	
tarzan		warrior	10	13	fire_mace	2	20,0,0,0,10,0	1		tarzan	"male_naked;composite/male_mainhand_mace"	1		patroller	beasts	M	0			tarz	
troll_shrek	strong	warrior	10	17	maul_corrosion	2	"""-25,60,60,60,300,10"""	1	[aberration][regeneration][toxic_aura]	troll	troll2	1.2	bash#2	patroller	enemy	M	0			"puk1;puk2;puk3"	
bad_gendalf	boss	cleric	23	33	fire_shot_epic2	11	300,30,110,90,40,90	1	[detector][fire_elemental][shield]	"bad_gend;shards_boss"	"male_tunic_white;composite/male_mainhand_staff;composite/male_offhand_sword"	1	"fyre_mastery#3;massive_criticals#3;holy_shield#4"	patroller	enemy	M	0			gen	
gendalf		warrior	10	18	fire_shot2	7	70,10,50,40,10,0	1			"male_tunic_white;composite/male_mainhand_staff"	1		patroller	player	M	116			gen2	
berserk_female	boss	warrior	25	32	adamantite_greatsword	14	20,25,15,100,40,60	1.1	[shield][detector]	berserk	"female_bers;composite/female_mainhand_greatsword"	1	"cleave#2;flurry#3;fury#3;heavyhand#3;massive_criticals#2;precission_strikes#2"	patroller	skyknight	F	0			bers1	
berserk_male	boss	warrior	26	33	adamantite_greatsword	15	10,20,10,100,30,60	1	[shield][detector]	berserk	"male_bers;composite/male_mainhand_greatsword"	1	"cleave#2;bash#3;fury#3;heavyhand#3;massive_criticals#2;precission_strikes#2"	patroller	skyknight	M	0			bers2	
sky_mercenary_female		warrior	6	15	bluesteel_longsword	5	10,10,0,80,10,20	1	[shield]	knight	male_knight	1	"resilience#1;duel#2"	patroller	skyknight	M	0				
sky_mercenary_male		warrior	6	16	bluesteel_longsword	5	10,10,0,80,10,20	1	[shield]	knight	female_knight	1	"resilience#1;duel#2"	patroller	skyknight	F	0				
sky_cook	strong	warrior	12	18	bluesteel_shortsword	1	5,5,0,100,5,10	1	[shield]	sky_knight3	"male_blue;composite/male_mainhand_dagger"	1	"bash#2;resilience#3"	patroller	skyknight	M	0				
sky_knight_female_naked	strong	warrior	18	23	blessed_bluesteel_longsword	0	10,10,0,10,10,10	1	[shield]	sky_knight3	"female_naked;composite/female_mainhand_zweihander"	1	"bash#2;resilience#3"	patroller	skyknight	F	0				
sky_knight_male_naked	strong	warrior	19	23	blessed_bluesteel_longsword	0	10,10,0,10,10,10	1	[shield]	sky_knight3	"male_naked;composite/male_mainhand_zweihander"	1	"bash#2;resilience#3"	patroller	skyknight	M	0				
sky_knight_female	strong	warrior	18	23	blessed_bluesteel_longsword	5	50,90,0,150,10,30	1	[shield]	sky_knight3	"female_blue_plate;composite/female_mainhand_zweihander"	1	"cleave#1;bash#2;resilience#3"	patroller	skyknight	F	0				
sky_knight_archer	strong	rogue	18	24	blessed_long_bow	5	50,90,0,150,10,20	1	[shield]	sky_knight6	"female_blue_plate;composite/female_mainhand_longbow"	1	"archery#1;massive_criticals#1;precission_shots#1"	patroller	skyknight	F	0				
sky_knight_male	strong	warrior	19	25	blessed_bluesteel_longsword	5	50,90,0,150,10,30	1	[shield]	sky_knight3	"male_blue_plate;composite/male_mainhand_zweihander"	1	"cleave#1;bash#2;resilience#3"	patroller	skyknight	M	0				
sky_knight_female_2	strong	warrior	19	26	blessed_bluesteel_dagger	6	50,90,0,150,10,30	1	[shield]	sky_knight	"female_blue_plate;composite/female_mainhand_longsword;composite/female_offhand_sword"	1	"whirlwind#2;resilience#3"	patroller	skyknight	F	0				
sky_knight_male_2	strong	warrior	20	27	blessed_bluesteel_dagger	6	50,90,0,150,10,30	1	[shield]	sky_knight	"male_blue_plate;composite/male_mainhand_longsword;composite/male_offhand_sword"	1	"whirlwind#2;resilience#3"	patroller	skyknight	M	0				
sky_knight_female_3	strong	warrior	18	29	blessed_bluesteel_shortsword	16	50,90,10,150,10,60	0.8	[shield]	sky_knight4	"female_blue_plate;composite/female_mainhand_shortsword;composite/female_offhand_shieldblue"	1	"duel#2;resilience#3"	patroller	skyknight	F	0				
sky_knight_male_3	strong	warrior	19	30	blessed_bluesteel_shortsword	16	50,90,10,150,10,60	0.8	[shield]	sky_knight4	"male_blue_plate;composite/male_mainhand_shortsword;composite/male_offhand_shieldblue"	1	"duel#2;resilience#3"	patroller	skyknight	M	0				
sky_knight_boss	miniboss	warrior	23	29	blessed_bluesteel_greatsword	7	65,105,0,200,75,50	1	[detector][shield]	sky_knight2	"male_blue_plate;composite/male_mainhand_bluesword"	1	"cleave#3;bash#3;flurry#2;resilience#3;heavyhand#2"	patroller	skyknight	M	0			blue	
sky_archer_boss	miniboss	rogue	23	28	blessed_composite_bow	7	60,100,0,200,70,40	1.2	[shield]	sky_knight9	"female_blue_plate;composite/female_mainhand_greatbow"	1	"rapid_fire#2;archery#2;massive_criticals#1;precission_shots#1"	patroller	skyknight	F	0				
sky_master_sword	miniboss	warrior	23	28	blessed_bluesteel_greatsword	24	85,105,20,200,75,90	0.8	[detector][shield]	sky_knight5	"female_blue_plate;composite/male_mainhand_longsword;composite/female_offhand_shieldblue"	1	"bash#3;duel#2;resilience#3;heavyhand#2"	patroller	skyknight	F	0				
sky_knight_female_4	strong	warrior	22	27	blessed_bluesteel_maul	7	50,90,0,150,10,30	1	[shield]	sky_knight7	"female_blue_plate;composite/female_mainhand_maul"	1	"heavyhand#2;bash#2;resilience#3;massive_criticals#1"	patroller	skyknight	F	0				
sky_knight_archer_2	strong	rogue	22	28	blessed_composite_bow	7	50,90,0,150,10,20	1	[shield]	sky_knight6	"female_blue_plate;composite/female_mainhand_greatbow"	1	"rapid_fire#2;archery#2;massive_criticals#1;precission_shots#1"	patroller	skyknight	F	0				
sky_knight_male_4	strong	warrior	23	29	blessed_bluesteel_maul	7	50,90,0,150,10,30	1	[shield]	sky_knight7	"male_blue_plate;composite/male_mainhand_maul"	1	"heavyhand#2;bash#2;resilience#3;massive_criticals#1"	patroller	skyknight	M	0				
sky_knight_female_5	strong	warrior	23	30	blessed_bluesteel_greataxe	8	50,90,0,150,10,30	1	[shield]	sky_knight8	"female_blue_plate;composite/female_mainhand_battleaxe;composite/female_offhand_axe"	1	"heavyhand#2;cleave#2;whirlwind#2;resilience#3;massive_criticals#1"	patroller	skyknight	F	0				
sky_knight_male_5	strong	warrior	24	31	blessed_bluesteel_greataxe	8	50,90,0,150,10,30	1	[shield]	sky_knight8	"male_blue_plate;composite/male_mainhand_battleaxe;composite/male_offhand_axe"	1	"heavyhand#2;cleave#2;whirlwind#2;resilience#3;massive_criticals#1"	patroller	skyknight	M	0				
sky_knight_priest	strong	cleric	19	32	blessed_staff_arcanist	8	60,110,20,190,30,50	1	[shield]	sky_knight10	"male_blue_plate;composite/male_mainhand_staff"	1	"icy_mastery#3;precission_strikes#1;heal_wounds#4"	patroller	skyknight	M	0				
sky_knight_boss_2	miniboss	warrior	28	33	blessed_bluesteel_greatsword	10	85,125,20,200,95,70	1	[detector][shield]	"sky_knight2;sky_knight"	"male_blue_plate;composite/male_mainhand_bluesword"	1	"cleave#3;bash#3;flurry#3;resilience#3;heavyhand#3;massive_criticals#1"	patroller	skyknight	M	0			blue	
sky_archer_boss_2	miniboss	rogue	28	33	blessed_composite_bow	10	80,120,20,200,90,60	1.2	[shield]	"sky_knight9;sky_knight"	"female_blue_plate;composite/female_mainhand_greatbow"	1	"rapid_fire#3;archery#3;massive_criticals#2;precission_shots#2"	patroller	skyknight	F	0				
sky_master_sword_2	miniboss	warrior	28	33	blessed_bluesteel_greatsword	28	105,125,40,210,95,110	0.8	[detector][shield]	"sky_knight5;sky_knight"	"female_blue_plate;composite/male_mainhand_longsword;composite/female_offhand_shieldblue"	1	"bash#3;duel#3;resilience#3;heavyhand#3;massive_criticals#1"	patroller	skyknight	F	0				
evil_knight_female	strong	warrior	18	30	hammer_despair	5	30,70,10,80,160,20	1	[shield]	evil_knight	"female_evil_plate;composite/female_mainhand_battleaxe"	1	"cleave#1;flurry#3;heavyhand#2"	patroller	skyknight	F	0				
evil_knight_male	strong	warrior	19	31	hammer_despair	5	30,70,10,80,160,20	1	[shield]	evil_knight	"male_evil_plate;composite/male_mainhand_battleaxe"	1	"cleave#1;flurry#3;heavyhand#2"	patroller	skyknight	M	0				
evil_knight_male_2	miniboss	warrior	23	33	hammer_despair	7	60,90,20,80,160,40	1	[shield]	evil_knight2	"male_evil_plate;composite/male_mainhand_battleaxe;composite/male_offhand_axe"	1	"cleave#2;flurry#3;heavyhand#2;fury#3"	patroller	skyknight	M	0				
golem_sky	strong	warrior	18	33	giant_punch	9	100,150,250,250,250,70	0.9		iron_golem	golem	1		patroller	skyknight	M	0			monster_deep_3	
metalist_female	boss	cleric	28	38	drumsticks	15	180,195,75,60,210,110	1.2	[explosive][regeneration]	metalist	"female_metal;composite/female_mainhand_rod"	1	"arbenos_might#3;duel#3;flurry#3;massive_criticals#3;precission_strikes#3"	patroller	enemy	F	0			metal	
metalist_female_2	boss	cleric	22	33	drumsticks_2	9	165,195,75,20,180,90	1.2	[explosive][regeneration]	"metalist;shards_boss"	"female_slave;composite/female_mainhand_rod"	1	"arbenos_might#3;duel#3"	patroller	enemy	F	0			metal	
mini_drake	strong	warrior	8	11	fire_claw_10	3	250,-45,0,0,0,0	1		fire_drake	wyvern_red	0.2		patroller	player	M	0			monster_deep_3	
mini_sabercat	strong	warrior	8	15	tiger_bite	3	-25,25,0,0,0,0	1.1	[beast]		tiger	0.6	flurry#2	patroller	player	M	0			"cat1;cat2;cat3"	
saruman	boss	cleric	23	33	lightning_epic	12	80,110,190,180,50,70	1	[detector][shock_elemental]	"bad_sar;shards_boss"	"male_tunic_white;composite/male_mainhand_writestaff"	1	"shock_mastery#2;massive_criticals#3;holy_shield#4"	patroller	enemy	M	0		SetVariable#sarum_dead,2	sarum	
elf_lord_witch	boss	cleric	23	33	ice_shot_epic3	12	50,300,150,40,190,110	1	[detector][ice_elemental]	"elf_lord;shards_boss"	"elf_witch;composite/female_mainhand_greatstaff"	1	"icy_mastery#3;massive_criticals#3;heal_wounds#4"	patroller	beasts	F	0			"wed1;wed2"	
elf_dark_lord	boss	cleric	28	33	death_ray_lich	16	180,130,200,300,190,120	1	[detector][ghost][shield]	"elf_dark;shards_boss"	"male_tunic_black;composite/male_mainhand_blackstaff"	1	"dark_call#2;massive_criticals#3;heal_wounds#4"	patroller	enemy	F	0			lor1	
destroyer	boss	warrior	28	38	robot_melee	20	300,300,0,300,300,0	0.8	[explosive][robot][giant][shield]	"ark_chest2;ark_chest3;book_tr_loot2;shards_boss_low"	robot2	2	"cleave#3;massive_criticals#3;precission_strikes#2;heavyhand#3"	patroller	enemy	M	0			"robo"	
hedge_knight	strong	warrior	10	14	bluesteel_longsword	9	5,5,0,0,10,20	1	[shield]		male_knight	1	"bash#2;duel#2;resilience#1"	patroller	player	M	54				
shooter	strong	rogue	10	14	long_bow	5	5,5,0,0,10,15	1	[shield]		"male_black;composite/male_mainhand_greatbow"	1	"archery#2"	patroller	player	M	62				
ardent_fanatic	strong	cleric	10	14	sword_flaming_2	7	5,5,0,50,10,20	1	[shield]		female_barbarian	1	"heal_wounds#2;arbenos_might#2"	patroller	player	F	17				
dancer_death	strong	warrior	10	14	bluesteel_shortsword	8	5,5,20,0,10,10	1	[shield]		"male_leather2;composite/male_mainhand_dagger;composite/male_offhand_sword"	1	"cleave#1;whirlwind#2;massive_criticals#1"	patroller	player	M	63				
knight_sorcerer	strong	warrior	11	20	wand_power	11	20,30,60,20,20,50	1	[shield][immortal]		"male_plate2;composite/male_mainhand_wand;composite/male_offhand_sword"	1	"resilience#3"	patroller	player	M	8				
female_mermaid	strong	cleric	11	17	sword_ice_3	2	0,100,50,10,45,10	1		mermaid_theurgist	"female_mermaid;composite/female_mainhand_spear"	1	heal_wounds#3	patroller	enemy	M	0			"rusal1;rusal2"	
evil_head		rogue	5	9	iron_shortsword	1	0,0,0,300,180,0	1.1	[undead][detector]	head	male_evil_head	1.3		patroller	enemy	M	0			head	
blue_wolf		warrior	5	6	wolf_bite	0	-25,200,10,0,0,0	1.2	[beast]	grey_wolf	wolf_blue	0.5		patroller	beasts	M	0			beast1	
male_mermaid	boss	warrior	18	24	maul_ice	18	0,150,75,15,65,15	1.1	[detector][shield][ice_elemental]	"mermaid_king;shards_boss_low"	"male_mermaid;composite/male_mainhand_maul"	1.4	"cleave#3;bash#3;fury#3;precission_strikes#2;massive_criticals#2"	patroller	enemy	M	0			rusal3	
dragon_queen	boss	cleric	28	38	fire_shot3	12	500,70,90,40,40,60	1	[detector][fire_elemental][shield]	"deni_loot;shards_boss"	female_deni	1	"duel#3;heal_wounds#4;holy_shield#4;massive_criticals#3"	patroller	enemy	M	0			draka	
dead_bastard	strong	warrior	10	15	iron_greatsword	3	-25,0,0,100,50,0	0.9	[detector][undead]	zombie2	adt_zombie	1	arbenos_might#1	patroller	enemy	M	0			oioi	
dead_shorty	strong	warrior	11	16	tier5_dagger_death	3	0,0,0,300,180,0	1.2	[undead][shield]	head	skeleton_weak	0.6		patroller	enemy	M	0			bubu	
dead_anarchist	boss	cleric	21	26	death_ray_epic	10	10,50,0,300,160,10	1.1	[detector][undead][ghost][shield]	lich_anarcy	skeleton_occultist_red	1.1	"dark_call#1;massive_criticals#3;precission_shots#2;holy_shield#4"	patroller	enemy	M	0			anarchy	
cub_wolf		warrior	5	7	wolf_bite	0	-25,15,0,0,0,0	0.9	[beast]	grey_wolf	wolf_white	0.3		patroller	player	M	0			beast1	
dragon_q1	boss	warrior	22	26	ice_claw_15	11	"""-30,300,70,30,50,10"""	1.1	[detector][ice_elemental][giant]	"dragon_lite;shards_boss"	wyvern_white	1.5		patroller	enemy	M	0			drako1	
dragon_q2	boss	warrior	23	27	spirit_claw	13	"""300,150,100,50,90,30"""	1.1	[detector][fire_elemental][giant]	"dragon;book_tr_loot2;shards_boss"	wyvern_gold	1.5		patroller	enemy	M	0			drako1	
dragon_q3	boss	warrior	24	28	paralysis_epic	15	"""150,150,300,90,110,60"""	1.1	[detector][shock_elemental][giant][shield]	"dragon;book_sk_loot1;shards_boss"	wyvern_black	1.5	"cleave#3;precission_strikes#2;massive_criticals#3"	patroller	enemy	M	0			drako2	
skeleton_enormous	boss	warrior	21	27	ice_claw_15	15	10,100,120,300,180,30	1.1	[detector][giant][undead][shield]	"skel_enormo;shards_boss_low"	adt_skeleton	2	"cleave#3;bash#3;heavyhand#3;massive_criticals#2;precission_strikes#2"	patroller	enemy	M	0			"skeleton1;skeleton2;skeleton3"	
lord_head	miniboss	warrior	11	19	vorator_bite	7	0,0,0,300,180,0	1.1	[undead][detector][shield]	head2	male_evil_head	2.5		patroller	enemy	M	0			head	
black_ghost	miniboss	warrior	15	23	vorator_bite	22	"""-30,-30,-50,170,170,10"""	1.1	[undead][ghost][detector]	death_knight	black_death_knight	1.4	"cleave#1"	patroller	enemy	M	0			skeleton3	
white_ghost	strong	warrior	10	18	ice_punch_2	10	"""-35,200,-50,170,170,10"""	1.05	[undead][ghost][detector]		ghost_white	1		patroller	enemy	M	0			skeleton2	
slave_var_female_2		warrior	4	6	iron_dagger	0		1			female_var	1		patroller	player	F	0				
bandit_bitch_good		rogue	6	7	dildo	1		1		bitch	female_naked2	1		patroller	player	F	0			"hey1;ston"	
bandit_bitch_good_2		rogue	6	7	dildo	1		1		bitch	female_naked	1		patroller	player	F	0			"hey1;ston"	
bandit_bitch_good_3		rogue	6	7	dildo	1		1		bitch	"female_naked;composite/female_head3"	1		patroller	player	F	0			"hey1;ston"	
bandit_sport_good		rogue	6	7	dumbbell	1		1		bandit_sport	male_naked	1		patroller	player	M	0			"hey3;ole;ole2"	
bandit_bitch_neutral		rogue	6	7	dildo	1		1			female_naked2	1		civilian	neutral	F	34			"hey1;ston"	
bandit_bitch_neutral_2		rogue	6	7	dildo	1		1			"female_naked;composite/female_head3"	1		civilian	neutral	F	35			"hey1;ston"	
bandit_bitch_neutral_3		rogue	6	7	dildo	1		1			female_naked	1		civilian	neutral	F	7			"hey1;ston"	
chewbacca	strong	warrior	16	19	bluesteel_maul	7	"""-25,250,90,30,30,30"""	1.05	[beast]	yeti	chue	0.95	flurry#2	patroller	player	M	117			"chue1;chue2;chue3"	
